28.114828,23.277164,21.27564,15.623625,68.188515,1.0,1.0000002,1.0,1.0,18.782085,1.0,48.49067,8.787335,25.973383,1.0,1.0,73.32114,41.512367,19.192287,1.0,1.0,1.0,1.0,24.137426,21.199306
28.049356,23.21674,21.22033,15.462525,68.56697,1.0,1.0000007,1.0,1.0,18.74357,1.0,57.96799,8.72211,25.88254,1.0,1.0,73.972435,41.61017,19.103807,1.0,1.0,1.0,1.0,24.134718,21.226805
28.133593,23.245838,21.305353,15.694528,67.81941,1.0,1.0000005,1.0,1.0,18.783403,1.0,37.33725,8.819867,25.939426,1.0,1.0,70.8185,41.31933,19.207018,1.0,1.0,1.0,1.0,24.09325,21.155727
27.600426,22.82529,20.921206,15.405216,66.545906,1.0,1.000001,1.0,1.0,18.449858,1.0,34.976593,8.676036,25.454084,1.0,1.0,68.86894,40.559883,18.858583,1.0,1.0,1.0,1.0,23.655096,20.76642
27.920841,23.069443,21.130062,15.395636,68.21509,1.0,1.0000036,1.0,1.0,18.635561,1.0,48.43976,8.673358,25.764553,1.0,1.0,71.21426,41.356934,18.999928,1.0,1.0,1.0,1.0,23.976765,21.14801
26.50736,21.973747,20.158298,14.848587,63.051487,1.0,1.0000032,1.0,1.0,17.734447,1.0,17.43182,8.451777,24.342861,1.0,1.0,59.30804,38.63345,18.14708,1.0,1.0,1.0,1.0,22.60015,19.83626
26.7958,22.106295,20.24813,15.00929,63.341274,1.0,1.0000007,1.0,1.0,17.858702,1.0,23.096426,8.541751,24.533808,1.0,1.0,61.047874,38.720177,18.293917,1.0,1.0,1.0,1.0,22.762968,19.965504
28.135231,23.345545,21.27814,15.49762,69.4318,1.0,1.0000253,1.0,1.0,18.766897,1.0,69.38939,8.713606,25.959965,1.0,1.0,68.29843,41.737267,19.100258,1.0,1.0,1.0,1.0,24.111618,21.41993
27.910849,23.308296,21.241901,15.488149,69.11845,1.0,1.0000054,1.0,1.0,18.743734,1.0,86.64174,8.654776,25.86847,1.0,1.0,66.76035,41.62335,19.07675,1.0,1.0,1.0,1.0,24.108192,21.409151
29.122238,24.282051,22.082453,15.874587,73.36629,1.0,1.0006155,1.0,1.0,19.559956,1.0,70.69378,8.890359,26.95919,1.0,1.0,22.43601,43.691387,19.718197,1.0,1.0,1.0,1.0,24.989056,22.248936
28.108908,23.299713,21.24689,15.474036,69.307014,1.0,1.000021,1.0,1.0,18.729782,1.0,67.58007,8.704567,25.919073,1.0,1.0,69.04537,41.67961,19.076921,1.0,1.0,1.0,1.0,24.098763,21.394096
27.915062,23.304144,21.239655,15.486181,69.109215,1.0,1.0000054,1.0,1.0,18.742392,1.0,86.11574,8.653383,25.8699,1.0,1.0,67.12621,41.62162,19.076315,1.0,1.0,1.0,1.0,24.105824,21.407873
29.351845,24.418983,22.227789,15.967818,73.89684,1.0,1.0010505,1.0,1.0,19.667412,1.0,64.50729,8.967794,27.121166,1.0,1.0,23.222908,44.003075,19.87198,1.0,1.0,1.0,1.0,25.134668,22.34776
28.052444,23.22853,21.194086,15.436018,69.10739,1.0,1.0000186,1.0,1.0,18.675768,1.0,65.57183,8.682405,25.856981,1.0,1.0,69.52236,41.58027,19.03642,1.0,1.0,1.0,1.0,24.049582,21.341291
27.832502,23.226557,21.170914,15.438711,68.87268,1.0,1.0000056,1.0,1.0,18.682774,1.0,85.21815,8.628929,25.790545,1.0,1.0,67.34813,41.484116,19.017937,1.0,1.0,1.0,1.0,24.027851,21.34128
29.27056,24.306839,22.110395,15.938695,73.59659,1.0,1.0017853,1.0,1.0,19.569744,1.0,55.844883,8.962609,27.007616,1.0,1.0,22.998365,43.85289,19.81841,1.0,1.0,1.0,1.0,24.997389,22.246334
28.04721,23.212727,21.18406,15.428164,69.0717,1.0,1.0000187,1.0,1.0,18.664736,1.0,64.373856,8.677996,25.849388,1.0,1.0,69.62468,41.566452,19.03165,1.0,1.0,1.0,1.0,24.040855,21.329067
27.79159,23.18566,21.136202,15.414228,68.750496,1.0,1.0000058,1.0,1.0,18.652208,1.0,84.58722,8.61755,25.750885,1.0,1.0,67.50372,41.414227,18.988031,1.0,1.0,1.0,1.0,23.986546,21.306337
