0.23095065,0.9434597
0.35617635,0.9256768
0.32065973,0.9242749
0.29371816,0.91084385
0.3446301,0.9254473
0.2516474,0.8981571
0.32792628,0.93403584
0.25654724,0.63074213
0.13993649,0.71515596
0.11517534,0.52625674
0.16007817,0.8049067
0.16717891,0.60695595
0.15086964,0.6072657
0.24461415,0.8206418
0.15874138,0.66214687
0.1512352,0.52290964
0.21165253,0.673831
0.19532228,0.6996652
0.117251545,0.64173084
0.21480191,0.73572737
0.19322206,0.7603881
0.1297458,0.6542459
0.1843449,0.6397148
0.22527981,0.59507275
0.1585125,0.4943313
0.1703669,0.7134733
0.16355108,0.7967188
0.055893075,0.6199968
0.1493929,0.7915684
0.13050483,0.6271941
0.07917216,0.47596377
0.1872387,0.794939
0.16092202,0.72306913
0.2295364,0.49672362
0.20138812,0.7933596
0.08684024,0.656783
0.13220727,0.6668896
0.27527067,0.7857793
0.15418555,0.6718148
0.12674993,0.61151034
0.28458628,0.8505941
0.15565279,0.6703639
0.19460753,0.6036777
0.19737841,0.8175399
0.24345405,0.62131757
0.12503126,0.64611113
0.11526854,0.66216856
0.11212586,0.58866864
0.17423233,0.7614281
0.10391089,0.6160806
0.15094551,0.6207314
0.20926009,0.517777
0.17158295,0.6873668
0.09369997,0.5928442
0.1545288,0.5468403
0.13944808,0.5702704
0.03817258,0.534247
0.15502894,0.5609585
0.10063748,0.58450687
0.15593971,0.51413995
0.030473588,0.12302537
0.03117471,0.20897359
0.036957853,0.22977975
0.008532299,0.33565158
0.029514095,0.30462676
0.046716776,0.24141341
0.05196347,0.24798517
0.036000468,0.29722556
0.052119512,0.35546455
0.14956212,0.53298855
0.13065049,0.5348955
0.12246279,0.6484321
0.22304799,0.73889095
0.28308553,0.88390344
0.25522262,0.8064333
0.24376158,0.8368055
0.27681637,0.8874649
0.2720016,0.88987
0.27961,0.85341144
0.35416168,0.902855
0.1817798,0.74472046
0.18165591,0.77512705
0.11296291,0.5548955
0.15715863,0.5415872
0.1752336,0.5459407
0.0799205,0.6703504
0.17088076,0.6439918
0.12553367,0.6228813
0.16248679,0.6101266
0.1381164,0.5821811
0.060406137,0.52717495
0.09165599,0.32772204
0.033013772,0.214125
0.03817223,0.26558945
0.022685202,0.1308284
0.029005716,0.15256266
0.025748508,0.16106375
0.00371776,0.13799927
0.0601568,0.1584263
0.032525763,0.1451231
0.026358083,0.2012978
0.01779214,0.21664205
0.046722062,0.21099564
0.056415685,0.33784485
0.05211143,0.27228773
0.08493667,0.3346584
0.08967634,0.4081414
0.07515847,0.41925412
0.10351471,0.45604917
0.08272062,0.4206695
0.14119588,0.48487812
0.093956925,0.5116284
0.045978934,0.4251619
0.056298237,0.49986124
0.04116624,0.5776296
0.047307763,0.50865334
0.15371269,0.62832785
0.10635311,0.66921127
0.16233176,0.6235656
0.12853953,0.6991853
0.24812643,0.80857337
0.25207576,0.82560295
0.18518513,0.8478552
0.34482586,0.92961663
0.2637198,0.8656128
0.22510561,0.8916661
0.25390527,0.9313852
0.4245241,0.9219734
0.30726346,0.9196521
0.3634776,0.8685917
0.34413806,0.79584605
0.4074027,0.94817334
0.29595706,0.917943
0.34364846,0.95388794
0.26688746,0.97059727
0.35290137,0.7992219
0.35096213,0.90539145
0.3014508,0.90434456
0.36456093,0.84690756
0.42931876,0.9415577
0.35866302,0.89662856
0.22063048,0.9178732
0.23050195,0.93961316
0.32478893,0.9474324
0.43523827,0.9731492
0.36629075,0.9594029
0.28374216,0.8922952
0.35917783,0.91990423
0.20395358,0.9118131
0.38712603,0.8980297
0.40363598,0.8797025
0.34758562,0.9514092
0.24280249,0.9306066
0.2974135,0.928268
0.28538224,0.9399787
0.3150943,0.9179387
0.26995763,0.8987259
0.19030179,0.9002535
0.16979715,0.8281338
0.23763165,0.90048265
0.16607489,0.7794639
0.15880895,0.67922896
0.07757991,0.5661417
0.10175779,0.72440124
0.10315321,0.4858063
0.15614228,0.504679
0.24078219,0.81791776
0.28221783,0.74361366
0.328404,0.91559434
0.28057837,0.9306905
0.22098237,0.9033389
0.21826136,0.85117036
0.15277264,0.685682
0.17712367,0.72427416
0.1552364,0.7490234
0.23299593,0.7321734
0.15453833,0.6597001
0.19817923,0.6865527
0.30351448,0.8106005
0.2511559,0.6849571
0.1914099,0.40823254
0.099302754,0.61892253
0.13946533,0.66542387
0.120074086,0.5339723
0.11923959,0.5015654
0.17331155,0.70173323
0.1645784,0.6237822
0.2877589,0.69142616
0.15285847,0.7917241
0.26367545,0.67781556
0.25001317,0.767432
0.19873884,0.78163546
0.3140357,0.89197767
0.2782191,0.89174336
0.28677318,0.82149935
0.20348437,0.8566081
0.14673868,0.7090432
0.100252606,0.5545523
0.07115263,0.47002408
0.09272445,0.69736046
0.15523319,0.6462621
0.1925481,0.68443716
0.19860289,0.7899046
0.13765952,0.7848419
0.2491474,0.93975
0.015729688,0.1991808
0.018506967,0.15658809
0.34813526,0.8008712
0.027566731,0.16910091
0.018390456,0.17440231
0.2516918,0.88317966
0.06920518,0.13991751
0.023543293,0.13316546
0.4662247,0.9628836
0.010453867,0.14500043
0.015142441,0.19537805
0.074161075,0.43495858
0.06731636,0.34867096
0.107343554,0.59472525
0.13841432,0.43692076
0.1607977,0.6069867
0.08755181,0.43361077
0.15586554,0.6910696
0.19394317,0.5520396
0.16755322,0.8814932
0.169262,0.61761546
0.33137485,0.94293743
0.16772309,0.68662
