0.0629723,0.4429118,0.51740223,0.46324623,0.2540061,0.58908325,0.8523073,0.08485019,0.13969234,0.8217526,0.46771383,0.53132147,0.3171939,0.7125434,0.33735427,0.4524613,0.6974761,0.14785889,0.75428116,0.38191834,0.27972892,0.08861235,0.14445066,0.6782111,0.548009,0.7473384,0.7928218,0.48369688,0.33189076,0.7108729,0.51818216,0.55291814
0.7255534,0.7339685,0.053458925,0.76357806,0.3565182,0.08677725,0.3994367,0.063772455,0.88408554,0.7089137,0.24507104,0.44403717,0.25218782,0.5364371,0.5975253,0.69601136,0.71495265,0.7894363,0.69213605,0.48118135,0.43222603,0.2216958,0.3499406,0.5523974,0.22788377,0.57814664,0.5153738,0.62606883,0.08125898,0.40792182,0.64058936,0.3634272
0.14133106,0.71815604,0.095790274,0.7956418,0.79277015,0.9117637,0.18975145,0.9531468,0.43036884,0.09430412,0.5222223,0.44799334,0.58122075,0.16261286,0.6188766,0.17518865,0.5386754,0.55177075,0.91579676,0.3994521,0.36069182,0.31650284,0.30575395,0.79899675,0.67578244,0.6378016,0.7857332,0.20878609,0.42324066,0.32040167,0.38010207,0.78164834
0.6147173,0.8265173,0.42901015,0.16056508,0.17986442,0.043577652,0.36945835,0.21172519,0.46320808,0.3289948,0.35092977,0.5104834,0.5732423,0.30664554,0.29123726,0.21548636,0.49849623,0.78032637,0.50796515,0.78003293,0.5073743,0.59070957,0.91403186,0.72653866,0.4520056,0.7197675,0.40871823,0.7301382,0.61266047,0.3644465,0.84267765,0.91074574
0.6762809,0.7381133,0.36219808,0.23650858,0.5807553,0.93114114,0.5192326,0.95104104,0.5775102,0.22180872,0.54302967,0.609866,0.6757525,0.4447641,0.15381047,0.32315034,0.5950416,0.6497322,0.4897901,0.40045837,0.6652435,0.65122175,0.58865476,0.7984295,0.770932,0.73532194,0.07772909,0.13941821,0.25459433,0.29812545,0.57315767,0.3443256
0.42407355,0.49745438,0.8466729,0.7097108,0.90177536,0.4356839,0.23090124,0.39565274,0.6449853,0.36080965,0.076360054,0.28937143,0.29360792,0.49796438,0.6422874,0.21604252,0.15947302,0.575814,0.57945997,0.41886666,0.64165574,0.34657982,0.13843615,0.58607,0.06445198,0.52525836,0.6367085,0.66513306,0.55992955,0.5682989,0.25154477,0.54974645
0.46059203,0.36732358,0.32054994,0.22862707,0.6830528,0.8732263,0.33583704,0.6263014,0.42778066,0.5642649,0.22260396,0.29247957,0.21074013,0.29477218,0.27608758,0.48141393,0.55215013,0.36534828,0.7244027,0.31086138,0.6269917,0.8314187,0.23510435,0.68266684,0.33641005,0.3102177,0.6950017,0.7345646,0.2528331,0.7099031,0.89417535,0.18565492
0.93629426,0.34422508,0.5471426,0.13281952,0.14664698,0.61048245,0.9528043,0.57452023,0.77110445,0.537171,0.14902768,0.6238262,0.83461773,0.30201745,0.35997772,0.25037274,0.31294385,0.45989954,0.6198042,0.66997564,0.7176455,0.26003662,0.4783772,0.54763263,0.26050323,0.21512303,0.9189092,0.5698825,0.30782673,0.60980266,0.724155,0.18084295
0.71706,0.9369068,0.48907462,0.73523843,0.1192462,0.5008498,0.23956588,0.42860568,0.8372366,0.16345859,0.2735099,0.8548166,0.4270881,0.42399845,0.5961864,0.17974491,0.37843183,0.54384094,0.45741183,0.36502233,0.5500191,0.10499843,0.70370585,0.69890475,0.7473175,0.37175933,0.8643507,0.8081542,0.6123766,0.33788937,0.7141965,0.6544545
0.6295062,0.2139293,0.5124935,0.42492706,0.4424578,0.35243985,0.5017636,0.53873336,0.21332796,0.32308444,0.77424157,0.60044783,0.41687948,0.7689747,0.49855042,0.60941416,0.35896033,0.67083836,0.60994184,0.59801877,0.46349326,0.45344827,0.74124056,0.48378143,0.46055907,0.2981011,0.26695627,0.60333824,0.26559103,0.43357116,0.5122653,0.5499915
0.7554875,0.11519685,0.33725682,0.3851853,0.23738864,0.8427885,0.09027456,0.4759962,0.85244894,0.2682469,0.6491283,0.54957324,0.32301626,0.104991555,0.52300066,0.0922252,0.5333037,0.5551807,0.8037252,0.3957637,0.3416475,0.25258693,0.48634192,0.6217004,0.4521684,0.20117666,0.58125836,0.56493396,0.80454946,0.86695874,0.7931762,0.8732788
0.53911453,0.68119246,0.6830457,0.1946889,0.6620373,0.673739,0.25202656,0.55765945,0.34611648,0.32752678,0.33295065,0.7120766,0.9515167,0.48366347,0.66454774,0.82989067,0.7748268,0.6959494,0.2814028,0.9507411,0.72345006,0.7470749,0.08000482,0.74935055,0.26304927,0.56731665,0.53470707,0.12807396,0.4013486,0.22180766,0.89605767,0.21124972
0.64552164,0.24192852,0.31550518,0.4816655,0.25665507,0.460492,0.89554405,0.77845263,0.28228015,0.3785752,0.46198016,0.5444185,0.54897165,0.8008952,0.6879415,0.6816228,0.54243743,0.48881042,0.7213303,0.61082643,0.43686467,0.27622738,0.2733568,0.67979264,0.6314371,0.77470464,0.7305369,0.36213326,0.15745306,0.27338424,0.76744956,0.8175389
0.7065858,0.26497614,0.19840318,0.32489455,0.21496867,0.38920105,0.30262408,0.80005586,0.2537015,0.4916435,0.79992485,0.75607,0.154046,0.7664234,0.6205294,0.6180587,0.54850894,0.3299674,0.63379043,0.08417253,0.37532938,0.64978015,0.61903083,0.22918463,0.47935733,0.73771685,0.48174155,0.67521924,0.5931096,0.28851718,0.47059828,0.57369417
0.8038933,0.12885953,0.011999484,0.11051869,0.53991336,0.4375431,0.25234443,0.71036565,0.43494886,0.18466574,0.82544005,0.49019647,0.6461724,0.27210936,0.2329759,0.5297218,0.6595205,0.81781614,0.62597895,0.51218724,0.05666911,0.5231258,0.3610048,0.5232873,0.6623636,0.76632977,0.7662327,0.29203907,0.16147298,0.4335948,0.7672154,0.60746133
0.8038212,0.3552684,0.21527547,0.9008696,0.87113035,0.64667434,0.215506,0.796811,0.7000152,0.4499094,0.41951704,0.21435942,0.6051549,0.3799245,0.066291094,0.44456714,0.59860253,0.35476437,0.39871562,0.6079168,0.27458605,0.5638227,0.69777256,0.8592602,0.7951188,0.1154325,0.91198045,0.28275737,0.50303,0.76483804,0.43732324,0.30656093
0.72310454,0.413464,0.7366774,0.474965,0.30666944,0.71754533,0.5973752,0.36722657,0.6496102,0.67799383,0.44640818,0.39293978,0.8440892,0.5675797,0.31395027,0.7202918,0.27549702,0.27140293,0.25328523,0.63046855,0.38480622,0.72858167,0.02238479,0.20534529,0.4256422,0.7726749,0.3286014,0.42375863,0.7935485,0.022004005,0.104059406,0.56585383
